frame,y,x,bottom,right,class,class_str,score
124.0,0.26467273,0.42109925,0.75278914,0.67515486,1,person,0.40324044
124.0,0.15959091,0.4359116,0.6032672,0.6798046,1,person,0.40142074
124.0,0.14948177,0.34238783,0.21298537,0.36463812,84,book,0.3646553
125.0,0.26144376,0.32854122,0.80481684,0.67952293,1,person,0.8097812
125.0,0.14684878,0.34253266,0.21255468,0.36238077,84,book,0.5333745
125.0,0.15810902,0.42576617,0.6508165,0.66519326,1,person,0.52948475
125.0,0.149499,0.39240736,0.21361336,0.4094438,84,book,0.38369283
125.0,0.62146944,0.32344258,1.0,0.79192996,73,laptop,0.3377228
126.0,0.2349459,0.32933995,0.80975306,0.6771418,1,person,0.8616868
126.0,0.14131919,0.34194428,0.2099503,0.3624509,84,book,0.5865646
126.0,0.15093625,0.39069664,0.21159422,0.4097284,84,book,0.4704143
126.0,0.14860669,0.4217545,0.67044115,0.65723777,1,person,0.4229184
126.0,0.14794765,0.30501106,0.20107098,0.3202779,84,book,0.32668546
127.0,0.19636664,0.3601168,0.78479743,0.6588876,1,person,0.64496636
127.0,0.1363194,0.34207764,0.20699543,0.3630536,84,book,0.60692745
127.0,0.13598984,0.41381067,0.66302615,0.6239397,1,person,0.5824775
127.0,0.1390663,0.39044955,0.20691232,0.40968284,84,book,0.45581508
127.0,0.14306976,0.30682102,0.19734527,0.32132623,84,book,0.3552489
128.0,0.20339942,0.35543895,0.77373487,0.6454383,1,person,0.66936004
128.0,0.13106549,0.4080744,0.6555326,0.6045962,1,person,0.61628604
128.0,0.13202707,0.3365684,0.20181601,0.3608475,84,book,0.471591
129.0,0.15492621,0.40095687,0.7146797,0.63498867,1,person,0.6664316
129.0,0.20500302,0.32059836,0.76825696,0.66982037,1,person,0.42627272
129.0,0.1396556,0.33906022,0.19866513,0.36592612,84,book,0.37441593
129.0,0.32495582,0.08309289,0.37223715,0.10223573,84,book,0.34504107
130.0,0.15097943,0.3984905,0.7132814,0.63317114,1,person,0.8014463
130.0,0.327195,0.085492015,0.37990338,0.10482125,84,book,0.33215213
